
か[編集]
かあ[編集]
桐嶋りの（きりしま りの）（2015年）
桐嶋ルル（きりしま るる）（2006年）（引退）＝小田切りょう
桐谷みなみ（きりたに みなみ）（2014年）
桐谷雪菜（きりたに ゆきな）（2012年）＝悠木ユリカ、辻井ゆきな
桐谷ユリア（きりたに ゆりあ）（2011年）
桐原あずさ（きりはら あずさ）（2006年）＝伊藤あずさ
桐原エリカ（きりはら えりか）（2009年）
桐矢みずき（きりや みずき）（2012年）
桐矢礼央（きりや れお）（2008年）（引退）
桐山理香（きりやま りか）（1992年）（引退）
桐生かおり（きりゅう かおり）（1994年）（引退）
桐生さくら（きりゅう さくら）（2008年）
貴龍沙月（きりゅう さつき）（1995年）＝刹那紫之
桐生舞子（きりゅう まいこ）（1988年）（引退）
桐生美佳（きりゅう みか）
樹林れもん（きりん れもん）（2007年）
きん[編集]
金城美麗（きんじょう みれい）（2005年）＝REINA
金城梨花（きんじょうりか）
く[編集]
くあ[編集]
久遠ゆり（くおん ゆり）（2003年）（引退）＝米田友花
くか[編集]
久我香織（くが かおり）（引退）
久我かのん（くが かのん）（2015年）
くさ[編集]
日下部レイ（くさかべ れい）（1998年）（引退）＝諸星美奈
草刈らら（くさかり らら）（2000年）（引退）
草凪純（くさなぎ じゅん）（2006年）＝加納瑞穂
葛木りむ（くずき りむ）
くすのき琴美（くすのき ことみ）（2000年）（引退）
楠木さやか（くすのき さやか）（2001年）（引退）＝楠さやか
楠木爽子（くすのき さわこ）（2008年）
楠真由美（くすのき まゆみ）（2003年）
楠本みいな（くすもと みいな）（1991年）（引退）
具志堅陽子（ぐしけん ようこ）（1991年）（引退）
宮條優子（くじょう ゆうこ）（1986年）（引退）
久世このは（くぜ このは）（2000年）（引退）
くた[編集]
工藤葵（くどう あおい）（2001年）＝ミュウ、夏目ミュウ、春川リサ、夏目衣織
工藤綾美（くどう あやみ）（1996年）（引退）＝上田美穂
工藤ありす（くどう ありす）
工藤かおり（くどう かおり）＝未樹圭
工藤なつき（くどう なつき）（2007年）
工藤はつみ（くどう はつみ）（2006年）
工藤はな（くどう はな）（2004年）
工藤ひとみ（くどう ひとみ）（1989年）（引退）
工藤瞳（くどう ひとみ）（2007年）
工藤まあこ（くどう まあこ）（2006年）
工藤美紗（くどう みさ）（2013年）
工藤憂夏（くどう ゆうか）（1999年）（引退）
工藤れいか（くどう れいか）（2008年）
工藤慎也（〈くどう かんくろう〉）(2009年)
くな[編集]
国仲ありす（くになか ありす）（2007年）
国仲みさと（くになか みさと）（2007年）
国見奈々（くにみ なな）（2008年）
国見真菜（くにみ まな）（1993年）（引退）
国見りさ（くにみ りさ）（2010年）＝片瀬翔子
くは[編集]
久保みなみ（くぼ みなみ）（2000年）（引退）
久保陽子（くぼ ようこ）（1999年）（引退）
久保田愛子（くぼた あいこ）（引退）
くま[編集]
熊川まき（くまかわ まき）（引退）
神代弓子（くましろ ゆみこ）（1984年）＝イヴ
熊田夏樹（くまだ なつき）（2006年）= 岬リサ
熊野ぷぅこ（くまの ぷぅこ）（2000年）（引退）
クミコ・グレース（くみこ ぐれーす）（1990年）（引退）
くら[編集]
倉石奈津美（くらいし なつみ）（1999年）（引退）
倉内規実（くらうち もとみ）（2007年）
倉木みお（くらき みお）（2010年）
倉咲ゆう（くらさき ゆう）（2008年）
倉沢みづき（くらさわ みづき）（2005年）（引退）
倉沢七海（くらさわ ななみ）（1996年）（死去）
倉沢ひかり（くらさわ ひかり）（1993年）（引退）＝結城あかり
倉沢まりや（くらさわ まりや）（1994年）（引退）
倉沢萌（くらさわ もえ）（1996年）（引退）
倉科紗央莉（くらしな さおり）（2014年）
倉科さやか（くらしな さやか）（2008年）
暮野ソフィア（くらすの そふぃあ）（2010年）
倉田和来（くらた かずき）（2001年）（引退）
倉田志織（くらた しほ）（1996年）（引退）
倉田千佳（くらた ちか）（1996年）（引退）＝相原リサ、聖まどか
倉田ひろみ（くらた ひろみ）（1986年）（引退）
倉多まお（くらた まお）（2012年）
倉田みやび（くらた みやび）
倉田涼子（くらた りょうこ）（1997年）（引退）
倉田ゆい（くらた ゆい）（2006年）
倉田洋子（くらた ようこ）
倉持茜（くらもち あかね）（1999年）（引退）＝関口あずさ
倉持結愛（くらもち ゆあ）（2013年）
倉持りおな（くらもち りおな）（2007年）
倉本安奈（くらもと あんな）（2000年）（引退）
倉本千奈美（くらもと ちなみ）（1994年）（引退）
くらもとまい（くらもと まい）（2001年）（引退）＝倉本まい、倉本麻衣、葉月ありさ
久里マリ（くり まり）（2002年）（引退）
栗栖エリカ（くりす えりか）（2006年）＝一ノ瀬アメリ、美空あやか
クリス小澤（くりす おざわ）（2007年）
クリスティーン（くりすてぃーん）（2013年）
クリスティーン北島（くりすてぃーん きたじま）（2013年）＝クリスティーン
栗田ありさ（くりた ありさ）（1999年）（引退）
栗田ひろこ（くりた ひろこ）（1991年）（引退）
栗田もも（くりた もも）（1994年）（引退）
栗林里莉（くりばやし りり）（2008年）
栗原あさみ（くりはら あさみ）（1986年）（引退）
栗原早記（くりはら さき）（1987年）（引退）
栗原まあや（くりはら まあや）（2006年）（引退）
栗原まき子（くりはら まきこ）（1996年）（引退）
来栖ケイト（くるす けいと）（2010年）
来栖千夏（くるす ちなつ）（2011年）＝杏あづさ（2009年-）、 河西あみ（かさい あみ）（2013年-）
来栖もも（くるす もも）（2013年）＝菜々緒まどか
来栖ゆう（くるす ゆう）（2005年）
来栖りお（くるす りお）（2004年）
くるみ（くるみ）（2006年）＝未来
来未エリカ（くるみ えりか）（2007年）（引退）
胡桃沢まり奈（くるみざわ まりな）（2000年）（引退）
くるみひな（くるみ ひな）（2008年）=杏樹紗奈
くるめまゆ（くるめ まゆ）（2012年）
枢木みかん（くるるぎ みかん）（2011年）
紅葉雫（くれは しずく）=月嶋りお
暮町ゆうこ（くれまち ゆうこ）（2012年）（引退）
黒川きらら（くろかわ きらら）（2008年）（引退）
黒川まい（くろかわ まい）（2005年）
黒川美香（くろかわ みか）（2003年）（引退）
黒川ゆら（くろかわ ゆら）（2013年）
黒木アリサ（くろき ありさ）（2008年）
黒木いちか（くろき いちか）（2009年）＝東条かれん
黒木かえで（くろき かえで）（2007年）＝石黒京香、杜泉
黒木香（くろき かおる）（1986年）（引退）
黒木琴音（くろき ことね）（2014年）＝逢沢はるか、中山早紀
黒木なほ（くろき なほ）（2006年）
黒木麻衣（くろき まい）（2009年）＝花野真衣
黒木真夕（くろき まゆ）（2009年）
黒木美咲（くろき みさき）（2012年）
黒木みらい（くろき みらい）（2008年）
黒木凛（くろき りん）（1998年）（引退）＝黒木リン、水樹凛
黒崎あかり（くろさき あかり）（2004年）
黒崎サリィ（くろさき さりぃ）（2006年）
黒崎扇菜（くろさき せんな）（2002年）（引退）
黒沢愛（くろさわ あい）（2001年）（引退）
黒澤愛希（くろさわ あき）（2009年）
黒澤エレナ（くろさわ えれな）（2005年）＝藤咲うらら
黒沢あゆみ（くろさわ あゆみ）（1991年）（引退）＝小田由美、田原久美
黒沢英里奈（くろさわ えりな）（2004年）＝喜田嶋りお
黒沢麗華（くろさわ れいか）（2009年）＝SARA
黒澤和花子（くろさわ わかこ）（2004年）（引退）
黒須麻里（くろす まり）（1991年）（引退）
黒瀬萌衣（くろせ めい）（2014年）=風間萌衣
黒田もね（くろだ もね）（2008年）
黒谷彩乃（くろたに あやの）（2008年）
黒谷渚（くろたに なぎさ）（2007年）
黒姫伊織（くろひめ いおり）（2005年）
黒山さゆり（くろやま さゆり）（2008年）
くわ[編集]
桑名みどり（くわな みどり）（1992年）（引退）
け[編集]
kay.（けい）（2002年）（引退）
KEI（けい）（2008年）
KAIKO（ケイコ）（1992年）（引退）
こ[編集]
こあ[編集]
小池亜弥（こいけ あや）（1999年）（引退）
小池笑美（こいけ えみ）（2003年）（引退）
小池絵美子（こいけ えみこ）（2003年）＝小池B子
小池朱里（こいけ じゅり）（2007年）（引退）
小池ちなつ（こいけ ちなつ）（1997年）（引退）
恋小夜（こいさや）（2006年）（引退）
小泉亜子（こいずみ あこ）（2004年）
小泉朝子（こいずみ あさこ）（1988年）（引退）
小泉亜美（こいずみ あみ）（引退）
小泉彩（こいずみ あや）（2003年）＝里美ゆりあ
小泉ありさ（こいずみ ありさ）（2006年）＝石原こと
小泉エミ（こいずみ えみ）
小泉キラリ（こいずみ きらり）（1999年）（引退）＝菅野桃
小泉しおり（こいずみ しおり）（引退）
小泉硝子（こいずみ しょうこ）（引退）
小泉さやか（こいずみ さやか）（1995年）（引退）
小泉ちひろ（こいずみ ちひろ）（1990年）（引退）
小泉なほ（こいずみ なほ）（2010年）
小泉ニナ（こいずみ にな）（2004年）（引退）
小泉ひかり（こいずみ ひかり）（引退）
小泉真希（こいずみ まき）（2012年）
小泉麻耶（こいずみ まや）（2010年）
小泉麻由（こいずみ まゆ）（2001年）（引退）
小泉ゆうか（こいずみ ゆうか）（2004年）（引退）
小泉優子（こいずみ ゆうこ）（2010年） =優子
小泉友香（こいずみ ゆか）（1999年）（引退）
小泉ゆかり（こいずみ ゆかり）（1994年）（引退）
小泉ゆり（こいずみ ゆり）（2001年）（引退）
小泉りか（こいずみ りか）（2006年）（引退）
小泉里沙（こいずみ りさ）（2000年）＝愛川ひな
小泉梨菜（こいずみ りな）（2007年）
小出遥（こいで はるか）
小磯朋美（こいそ ともみ）（1992年）（引退）
恋野恋（こいの れん）（2005年）（引退）
甲賀ひろみ（こうが ひろみ）（2000年）（引退）
香西咲（こうざい さき）（2011年）
香坂杏奈（こうさか あんな）（2006年）
向坂美々（こうさか みみ）（2006年）
香坂美優（こうさか みゆ）（2008年）＝みずほゆき、朝比奈茉里菜
香坂ゆかり（こうさか ゆかり）（1995年）
香坂ゆり（こうさか ゆり）（2006年）（引退）
香坂百合（こうさか ゆり）（2006年）
香坂玲依寧（こうさか れいら）（2010年）
光咲玲奈（こうさき れな）（2003年）（引退）
国府田ひとみ（こうだ ひとみ）（1999年）（引退）
香田みゆき（こうだ みゆき）（1996年）（引退）
倖田みらい（こうだ みらい）（2008年）（引退）
倖田梨紗（こうだ りさ）（2005年）（引退）
倖田李梨（こうだ りり）（2001年）＝岩下美季
光月まや（こうづき まや）（2012年）
光月夜也（こうづき やや）（1996年）（引退）＝星野南、林絵理
香月悠子（こうづき ゆうこ）（2008年）
河野綾子（こうの あやこ）（1995年）（引退）＝奥寺有佳
河野理恵（こうの りえ）（1994年）（引退）
小枝ヒカル（こえだ ひかる）（2001年）
こか[編集]
古河由摩（こが ゆま）（引退）
古川いおり（こかわ いおり）（2012年）
国生みさき（こくしょう みさき）（2007年）（引退）
小口田桂子（こぐちだ けいこ）（2014年）
小久保真樹（こくぼ まき）（2008年）
小暮麻美（こぐれ あさみ）（1995年）（引退）
小暮カレン（こぐれ かれん）（2012年）
小暮千絵（こぐれ ちえ）（1990年）（引退）
心愛（ここあ）（2005年）（引退）
COCO@（ここあ）（2009年）
心夏（ここな）（2005年）（引退）
COCONA（ここな）（2010年）
午後野弥生（ごごの やよい）（1991年）（引退）
COCOLO（こころ）（2002年）（引退）
心有花（こころ ゆうか）（2007年）
こさ[編集]
小阪すみれ（こさか すみれ）（2005年）（引退）
小坂舞彩（こさか まいあ）
小坂めぐる（こさか めぐる）（2006年）
小坂洋子（こさか ようこ）（1998年）（引退）
小阪れおん（こさか れおん）（2006年）
小桜沙樹（こざくら さき）（2009年）＝茅ヶ崎リサ
児島香緒里（こじま かおり）（1999年）（引退）
小島沙季（こじま さき）（2000年）（引退）
小嶋ジュンナ（こじま じゅんな）（2011年）
児島奈央（こじま なお）（2010年）
小島三奈（こじま みな）（2002年）＝中村優花、及川ひな多、久住みはる
小島みなみ（こじま みなみ）（2011年）
小島南（こじま みなみ）（2003年）（引退）＝望月加奈、松沢真理
小嶋ゆい菜（こじま ゆいな）（2010年）
小島優花（こじま ゆうか）（2011年）
児島理乃（こじま りの）（1992年）（引退）
小辻もえ（こつじ もえ）（2009年）
こずえまき（こずえ まき）（2010年）
こた[編集]
小滝紗由美（こたき さゆみ）（2010年）
小滝みい菜（こたき さゆみ）（2010年）＝皆瀬ふう花
小谷貴美子（こたに きみこ）（1993年）（引退）
小谷理紗（こたに りさ）（2011年）
児玉しの（こだま しの）（2007年）（引退）
古知亜美莉（こち あみり）（2009年）（引退）
琴早妃（こと さき）（2007年）（引退）
古都ひかる（こと ひかる）（2003年）（引退）
後藤えみ（ごとう えみ）（2013年）
後藤えり子（ごとう えりこ）（1988年）（引退）＝西崎彩
後藤沙貴（ごとう さき）（1987年）（引退）
後藤さなえ（ごとう さなえ）（2008年）
後藤聖子（ごとう しょうこ）（2004年）（引退）
後藤ちま（ごとう ちま）（1992年）（引退）
後藤麻衣（ごとう まい）（2010年）
後藤まみ（ごとう まみ）（2000年）（引退）
後藤美紀（ごとう みき）（2000年）（引退）
五島めぐ（ごとう めぐ）（1989年）（引退）
琴音りあ（ことね りあ）（2014年）
琴乃（ことの）（2007年）（引退）
琴野まゆ（ことの まゆ）（2000年）（引退）
琴乃夕夏（ことの ゆうか）（2002年）（引退）
事原みゆ（ことはら みゆ）（2013年）
寿綾乃（ことぶき あやの）（1996年）（引退）
琴吹さくら（ことぶき さくら）（2008年）＝桜木さくら
琴音さら（ことね さら）（2013年）
琴野まゆか（ことの まゆか）（2005年）
こな[編集]
小夏まい（こなつ まい）（1999年）（引退）
小西あすか（こにし あすか）（2006年）（引退）
小西那奈（こにし なな）（2007年）
小西麻衣（こにし まい）（2009年）
こにし愛花（こにし まなか）（2013年）
小西まりえ（こにし まりえ）（2013年）
小西悠（こにし ゆう）（2010年）
小西涼子（こにし りょうこ）（2007年）（引退）
このは（このは）（2010年）
木ノ花あみる（このはなあみる）（2010年）= 篠原優
こは[編集]
琥珀うた（こはく うた）（2010年）（引退）
小橋咲（こばし えみ）（2012年）（引退）
小橋礼奈（こばし れいな）（1992年）（引退）
小鳩まみ（こばと まみ）（2002年）（引退）
小鳩美愛（こばと みあい）（1991年）（引退）
小羽（こはね）（2014年）
小早川まりん（こばやかわ まりん）（2000年）（引退）
小早川怜子（こばやかわ れいこ）（2012年）
小林愛美（こばやし あみ）（1991年）（引退）
小林茜（こばやし あかね）（2005年）
小林麻子（こばやし あさこ）（2008年）
小林愛弓（こばやし あゆみ）（2006年）（引退）＝紕咲あゆみ
小林かおり（こばやし かおり）（1988年）（引退）
小林かすみ（こばやし かすみ）（2004年）
小林初花（こばやし はつか）（2008年）
小林ひとみ（こばやし ひとみ）（1986年）（引退）＝松本かおり
小林冬香（こばやし ふゆか）（2008年）
小林愛美（こばやし まなみ）（1991年）（引退）
小林麻里（こばやし まり）（2011年）
小林美沙（こばやし みさ）
小林みちる（こばやし みちる）（2011年）
小林みゆき（こばやし みゆき）（2005年）
小林芽衣（こばやし めい）（2007年）
小林ゆき（こばやし ゆき）（引退）
小林里穂（こばやし りほ）（1991年）（引退）
小林るな（こばやし るな）（2012年）＝真希瀬るな
小春（こはる）（2004年）＝夏川未来
小春のぞみ（こはる のぞみ）（2009年）
小春ひより（こはる ひより）（2004年）（引退）
小日向葵（こひなた あおい）（2006年）
小日向しおり（こひなた しおり）（2007年）（引退）
小日向みく（こひなた みく）（2010年）
小日向美咲（こひなた みさき）（2003年）
小日向優（こひなた ゆう）（2006年）
こま[編集]
駒井なつき（こまい なつき）（1994年）（引退）
小町ななみ（こまち ななみ）（2005年）（引退）
小町ゆき（こまち ゆき）（1997年）（引退）
小松いずみ（こまつ いずみ）（1996年）（引退）＝小野美晴
小松千春（こまつ ちはる）（2011年）
小松美幸（こまつ みゆき）（1993年）（引退）＝小松みゆき
小松理沙子（こまつ りさこ）
小松崎和歌（こまつざき わか）（2009年）
小嶺春（こみね はる）
小峰ひなた（こみね ひなた）（2008年）
小峰ミサ（こみね みさ）（2007年）
小峰由衣（こみね ゆい）（2004年）
小宮まいみ（こみや まいみ）（2010年）
小宮ゆい（こみや ゆい）（2007年）
小宮由可子（こみや ゆかこ）（引退）
小宮山せりな（こみやま せりな）（2011年）
小宮山ゆき（こみやま ゆき）（2013年）
小向杏奈（こむかい あんな）（2006年）＝桜井麻美
小向まな美（こむかい まなみ）（2009年）
小向美奈子（こむかい みなこ）（2011年）
小室アリス（こむろ ありす）（2007年）（引退）
小室芹奈（こむろ せりな）
小室麻里（こむろ まり）（1993年）（引退）
小室友里（こむろ ゆり）（1996年）（引退）
小室りりか（こむろ りりか）（1996年）（引退）
小森愛（こもり あい）（1989年）（引退）＝斉藤香
小森詩（こもり うた）（2002年）（引退）
小森まみ（こもり まみ）（1994年）（引退）
小森美王（こもり みお）（2004年）（引退）
小森美樹（こもり みき）（2003年）＝小森未来、大森ゆま
小森ゆみ（こもり ゆみ）（1991年）（引退）
小森りこ（こもり りこ）（2013年）
こや[編集]
小柳さつき（こやなぎ さつき）（2006年）
小柳まりん（こやなぎ まりん）（2010年）＝椎名くるみ
小山あみ（こやま あみ）（引退）
こやま楓（こやま かえで）（2008年）（引退）＝水野いつき
小山美由紀（こやま みゆき）（1994年）（引退）
こん[編集]
近藤郁美（こんどう いくみ）（2013年）
紺堂つかさ（こんどう つかさ）（1996年）（引退）
紺野美佳（こんどう みか）（1994年）（引退）
近藤美奈（こんどう みな）（2007年）
近藤優希（こんどう ゆうき）（2007年）
紺野愛（こんの あい）（1994年）（引退）
紺野麻美（こんの あさみ）（1990年）（引退）
紺野沙織（こんの さおり）（1998年）（引退）＝池上優美香
紺野ひかる（こんどう ひかる）（2013年）
紺野ひより（こんの ひより）（2007年）（引退）
紺野まこ（こんの まこ）（2014年）
紺野美奈子（こんの みなこ）（2007年）
今野有希（こんの ゆうき）（1999年）（引退）
紺野りさ子（こんの りさこ）（2007年）
今野梨乃（こんの りの）（2006年）（引退）
紺野和香（こんの わか）（2008年）

